Choice_1,Choice_2,Choice_3,Choice_4,Choice_5,count
Kathryn A. Garcia,Isaac Wright Jr.,skipped,skipped,Andrew Yang,1
Kathryn A. Garcia,Isaac Wright Jr.,skipped,skipped,Eric L. Adams,1
Kathryn A. Garcia,Isaac Wright Jr.,skipped,skipped,skipped,18
Kathryn A. Garcia,Isaac Wright Jr.,writein,Art Chang,Paperboy Love Prince,1
Kathryn A. Garcia,Isaac Wright Jr.,writein,Scott M. Stringer,Joycelyn Taylor,1
Kathryn A. Garcia,Isaac Wright Jr.,writein,skipped,skipped,1
Kathryn A. Garcia,Joycelyn Taylor,Aaron S. Foldenauer,Dianne Morales,Maya D. Wiley,1
Kathryn A. Garcia,Joycelyn Taylor,Aaron S. Foldenauer,Dianne Morales,Shaun Donovan,1
Kathryn A. Garcia,Joycelyn Taylor,Aaron S. Foldenauer,Dianne Morales,skipped,1
Kathryn A. Garcia,Joycelyn Taylor,Aaron S. Foldenauer,Isaac Wright Jr.,Andrew Yang,1
Kathryn A. Garcia,Joycelyn Taylor,Aaron S. Foldenauer,Maya D. Wiley,Art Chang,1
Kathryn A. Garcia,Joycelyn Taylor,Aaron S. Foldenauer,Maya D. Wiley,Dianne Morales,1
Kathryn A. Garcia,Joycelyn Taylor,Aaron S. Foldenauer,Paperboy Love Prince,Art Chang,1
Kathryn A. Garcia,Joycelyn Taylor,Aaron S. Foldenauer,Paperboy Love Prince,Maya D. Wiley,1
Kathryn A. Garcia,Joycelyn Taylor,Aaron S. Foldenauer,Raymond J. McGuire,Andrew Yang,1
Kathryn A. Garcia,Joycelyn Taylor,Aaron S. Foldenauer,Raymond J. McGuire,Dianne Morales,1
Kathryn A. Garcia,Joycelyn Taylor,Aaron S. Foldenauer,Raymond J. McGuire,Maya D. Wiley,2
Kathryn A. Garcia,Joycelyn Taylor,Aaron S. Foldenauer,Raymond J. McGuire,skipped,1
Kathryn A. Garcia,Joycelyn Taylor,Aaron S. Foldenauer,overvote,skipped,1
Kathryn A. Garcia,Joycelyn Taylor,Aaron S. Foldenauer,skipped,skipped,2
Kathryn A. Garcia,Joycelyn Taylor,Andrew Yang,Aaron S. Foldenauer,Dianne Morales,1
Kathryn A. Garcia,Joycelyn Taylor,Andrew Yang,Art Chang,Aaron S. Foldenauer,1
Kathryn A. Garcia,Joycelyn Taylor,Andrew Yang,Dianne Morales,Art Chang,2
Kathryn A. Garcia,Joycelyn Taylor,Andrew Yang,Dianne Morales,Eric L. Adams,1
Kathryn A. Garcia,Joycelyn Taylor,Andrew Yang,Dianne Morales,Maya D. Wiley,1
Kathryn A. Garcia,Joycelyn Taylor,Andrew Yang,Dianne Morales,Scott M. Stringer,2
Kathryn A. Garcia,Joycelyn Taylor,Andrew Yang,Dianne Morales,skipped,1
Kathryn A. Garcia,Joycelyn Taylor,Andrew Yang,Eric L. Adams,Art Chang,1
Kathryn A. Garcia,Joycelyn Taylor,Andrew Yang,Eric L. Adams,Maya D. Wiley,2
Kathryn A. Garcia,Joycelyn Taylor,Andrew Yang,Eric L. Adams,Scott M. Stringer,1
Kathryn A. Garcia,Joycelyn Taylor,Andrew Yang,Eric L. Adams,Shaun Donovan,2
Kathryn A. Garcia,Joycelyn Taylor,Andrew Yang,Eric L. Adams,skipped,2
Kathryn A. Garcia,Joycelyn Taylor,Andrew Yang,Isaac Wright Jr.,Maya D. Wiley,1
Kathryn A. Garcia,Joycelyn Taylor,Andrew Yang,Isaac Wright Jr.,Paperboy Love Prince,1
Kathryn A. Garcia,Joycelyn Taylor,Andrew Yang,Joycelyn Taylor,Maya D. Wiley,1
Kathryn A. Garcia,Joycelyn Taylor,Andrew Yang,Maya D. Wiley,Art Chang,2
Kathryn A. Garcia,Joycelyn Taylor,Andrew Yang,Maya D. Wiley,Dianne Morales,2
Kathryn A. Garcia,Joycelyn Taylor,Andrew Yang,Maya D. Wiley,Eric L. Adams,1
Kathryn A. Garcia,Joycelyn Taylor,Andrew Yang,Maya D. Wiley,Paperboy Love Prince,1
Kathryn A. Garcia,Joycelyn Taylor,Andrew Yang,Maya D. Wiley,Raymond J. McGuire,1
Kathryn A. Garcia,Joycelyn Taylor,Andrew Yang,Maya D. Wiley,Scott M. Stringer,1
Kathryn A. Garcia,Joycelyn Taylor,Andrew Yang,Maya D. Wiley,Shaun Donovan,1
Kathryn A. Garcia,Joycelyn Taylor,Andrew Yang,Maya D. Wiley,skipped,1
Kathryn A. Garcia,Joycelyn Taylor,Andrew Yang,Paperboy Love Prince,Shaun Donovan,1
Kathryn A. Garcia,Joycelyn Taylor,Andrew Yang,Raymond J. McGuire,Aaron S. Foldenauer,1
Kathryn A. Garcia,Joycelyn Taylor,Andrew Yang,Raymond J. McGuire,Dianne Morales,1
Kathryn A. Garcia,Joycelyn Taylor,Andrew Yang,Raymond J. McGuire,Maya D. Wiley,1
Kathryn A. Garcia,Joycelyn Taylor,Andrew Yang,Raymond J. McGuire,skipped,1
Kathryn A. Garcia,Joycelyn Taylor,Andrew Yang,Scott M. Stringer,Aaron S. Foldenauer,1
Kathryn A. Garcia,Joycelyn Taylor,Andrew Yang,Scott M. Stringer,Maya D. Wiley,2
Kathryn A. Garcia,Joycelyn Taylor,Andrew Yang,Scott M. Stringer,skipped,1
Kathryn A. Garcia,Joycelyn Taylor,Andrew Yang,Shaun Donovan,Eric L. Adams,1
Kathryn A. Garcia,Joycelyn Taylor,Andrew Yang,Shaun Donovan,Isaac Wright Jr.,1
Kathryn A. Garcia,Joycelyn Taylor,Andrew Yang,Shaun Donovan,Scott M. Stringer,1
Kathryn A. Garcia,Joycelyn Taylor,Andrew Yang,Shaun Donovan,skipped,1
Kathryn A. Garcia,Joycelyn Taylor,Andrew Yang,skipped,skipped,6
Kathryn A. Garcia,Joycelyn Taylor,Art Chang,Aaron S. Foldenauer,Shaun Donovan,1
Kathryn A. Garcia,Joycelyn Taylor,Art Chang,Andrew Yang,Eric L. Adams,3
Kathryn A. Garcia,Joycelyn Taylor,Art Chang,Andrew Yang,Maya D. Wiley,1
Kathryn A. Garcia,Joycelyn Taylor,Art Chang,Eric L. Adams,Andrew Yang,1
Kathryn A. Garcia,Joycelyn Taylor,Art Chang,Isaac Wright Jr.,Paperboy Love Prince,1
Kathryn A. Garcia,Joycelyn Taylor,Art Chang,Maya D. Wiley,Andrew Yang,1
Kathryn A. Garcia,Joycelyn Taylor,Art Chang,Maya D. Wiley,Eric L. Adams,1
Kathryn A. Garcia,Joycelyn Taylor,Art Chang,Maya D. Wiley,Paperboy Love Prince,1
Kathryn A. Garcia,Joycelyn Taylor,Art Chang,Maya D. Wiley,skipped,2
Kathryn A. Garcia,Joycelyn Taylor,Art Chang,Paperboy Love Prince,Aaron S. Foldenauer,1
Kathryn A. Garcia,Joycelyn Taylor,Art Chang,Paperboy Love Prince,Andrew Yang,1
Kathryn A. Garcia,Joycelyn Taylor,Art Chang,Paperboy Love Prince,Raymond J. McGuire,1
Kathryn A. Garcia,Joycelyn Taylor,Art Chang,Raymond J. McGuire,Isaac Wright Jr.,1
Kathryn A. Garcia,Joycelyn Taylor,Art Chang,Shaun Donovan,Dianne Morales,1
Kathryn A. Garcia,Joycelyn Taylor,Art Chang,Shaun Donovan,Maya D. Wiley,1
Kathryn A. Garcia,Joycelyn Taylor,Art Chang,Shaun Donovan,Raymond J. McGuire,1
Kathryn A. Garcia,Joycelyn Taylor,Art Chang,Shaun Donovan,skipped,1
Kathryn A. Garcia,Joycelyn Taylor,Art Chang,skipped,skipped,1
Kathryn A. Garcia,Joycelyn Taylor,Dianne Morales,Aaron S. Foldenauer,Eric L. Adams,1
Kathryn A. Garcia,Joycelyn Taylor,Dianne Morales,Aaron S. Foldenauer,Raymond J. McGuire,1
Kathryn A. Garcia,Joycelyn Taylor,Dianne Morales,Aaron S. Foldenauer,Scott M. Stringer,1
Kathryn A. Garcia,Joycelyn Taylor,Dianne Morales,Aaron S. Foldenauer,Shaun Donovan,2
Kathryn A. Garcia,Joycelyn Taylor,Dianne Morales,Andrew Yang,Eric L. Adams,2
Kathryn A. Garcia,Joycelyn Taylor,Dianne Morales,Andrew Yang,Isaac Wright Jr.,1
Kathryn A. Garcia,Joycelyn Taylor,Dianne Morales,Andrew Yang,Maya D. Wiley,2
Kathryn A. Garcia,Joycelyn Taylor,Dianne Morales,Andrew Yang,Raymond J. McGuire,1
Kathryn A. Garcia,Joycelyn Taylor,Dianne Morales,Andrew Yang,Scott M. Stringer,1
Kathryn A. Garcia,Joycelyn Taylor,Dianne Morales,Andrew Yang,skipped,1
Kathryn A. Garcia,Joycelyn Taylor,Dianne Morales,Art Chang,Andrew Yang,4
Kathryn A. Garcia,Joycelyn Taylor,Dianne Morales,Art Chang,Eric L. Adams,1
Kathryn A. Garcia,Joycelyn Taylor,Dianne Morales,Art Chang,Isaac Wright Jr.,1
Kathryn A. Garcia,Joycelyn Taylor,Dianne Morales,Art Chang,Maya D. Wiley,1
Kathryn A. Garcia,Joycelyn Taylor,Dianne Morales,Art Chang,Raymond J. McGuire,1
Kathryn A. Garcia,Joycelyn Taylor,Dianne Morales,Eric L. Adams,Andrew Yang,3
Kathryn A. Garcia,Joycelyn Taylor,Dianne Morales,Eric L. Adams,Art Chang,1
Kathryn A. Garcia,Joycelyn Taylor,Dianne Morales,Eric L. Adams,Maya D. Wiley,5
Kathryn A. Garcia,Joycelyn Taylor,Dianne Morales,Eric L. Adams,Raymond J. McGuire,1
Kathryn A. Garcia,Joycelyn Taylor,Dianne Morales,Eric L. Adams,skipped,2
Kathryn A. Garcia,Joycelyn Taylor,Dianne Morales,Isaac Wright Jr.,Andrew Yang,1
Kathryn A. Garcia,Joycelyn Taylor,Dianne Morales,Isaac Wright Jr.,Art Chang,3
Kathryn A. Garcia,Joycelyn Taylor,Dianne Morales,Isaac Wright Jr.,Maya D. Wiley,1
Kathryn A. Garcia,Joycelyn Taylor,Dianne Morales,Maya D. Wiley,Aaron S. Foldenauer,1
Kathryn A. Garcia,Joycelyn Taylor,Dianne Morales,Maya D. Wiley,Andrew Yang,7
Kathryn A. Garcia,Joycelyn Taylor,Dianne Morales,Maya D. Wiley,Art Chang,4
Kathryn A. Garcia,Joycelyn Taylor,Dianne Morales,Maya D. Wiley,Eric L. Adams,12
Kathryn A. Garcia,Joycelyn Taylor,Dianne Morales,Maya D. Wiley,Isaac Wright Jr.,4
Kathryn A. Garcia,Joycelyn Taylor,Dianne Morales,Maya D. Wiley,Paperboy Love Prince,2
Kathryn A. Garcia,Joycelyn Taylor,Dianne Morales,Maya D. Wiley,Raymond J. McGuire,4
Kathryn A. Garcia,Joycelyn Taylor,Dianne Morales,Maya D. Wiley,Scott M. Stringer,4
Kathryn A. Garcia,Joycelyn Taylor,Dianne Morales,Maya D. Wiley,Shaun Donovan,3
Kathryn A. Garcia,Joycelyn Taylor,Dianne Morales,Maya D. Wiley,skipped,10
Kathryn A. Garcia,Joycelyn Taylor,Dianne Morales,Paperboy Love Prince,Andrew Yang,1
Kathryn A. Garcia,Joycelyn Taylor,Dianne Morales,Paperboy Love Prince,Eric L. Adams,1
Kathryn A. Garcia,Joycelyn Taylor,Dianne Morales,Paperboy Love Prince,Maya D. Wiley,1
Kathryn A. Garcia,Joycelyn Taylor,Dianne Morales,Paperboy Love Prince,Raymond J. McGuire,1
Kathryn A. Garcia,Joycelyn Taylor,Dianne Morales,Paperboy Love Prince,skipped,1
Kathryn A. Garcia,Joycelyn Taylor,Dianne Morales,Raymond J. McGuire,Andrew Yang,2
Kathryn A. Garcia,Joycelyn Taylor,Dianne Morales,Raymond J. McGuire,Eric L. Adams,1
Kathryn A. Garcia,Joycelyn Taylor,Dianne Morales,Raymond J. McGuire,Isaac Wright Jr.,3
Kathryn A. Garcia,Joycelyn Taylor,Dianne Morales,Raymond J. McGuire,Maya D. Wiley,2
Kathryn A. Garcia,Joycelyn Taylor,Dianne Morales,Raymond J. McGuire,Paperboy Love Prince,1
Kathryn A. Garcia,Joycelyn Taylor,Dianne Morales,Raymond J. McGuire,Scott M. Stringer,1
Kathryn A. Garcia,Joycelyn Taylor,Dianne Morales,Raymond J. McGuire,Shaun Donovan,2
Kathryn A. Garcia,Joycelyn Taylor,Dianne Morales,Raymond J. McGuire,skipped,1
Kathryn A. Garcia,Joycelyn Taylor,Dianne Morales,Scott M. Stringer,Aaron S. Foldenauer,1
Kathryn A. Garcia,Joycelyn Taylor,Dianne Morales,Scott M. Stringer,Maya D. Wiley,5
Kathryn A. Garcia,Joycelyn Taylor,Dianne Morales,Scott M. Stringer,Paperboy Love Prince,2
Kathryn A. Garcia,Joycelyn Taylor,Dianne Morales,Scott M. Stringer,Shaun Donovan,2
Kathryn A. Garcia,Joycelyn Taylor,Dianne Morales,Scott M. Stringer,skipped,1
Kathryn A. Garcia,Joycelyn Taylor,Dianne Morales,Shaun Donovan,Aaron S. Foldenauer,2
Kathryn A. Garcia,Joycelyn Taylor,Dianne Morales,Shaun Donovan,Maya D. Wiley,2
Kathryn A. Garcia,Joycelyn Taylor,Dianne Morales,Shaun Donovan,skipped,1
Kathryn A. Garcia,Joycelyn Taylor,Dianne Morales,skipped,skipped,17
Kathryn A. Garcia,Joycelyn Taylor,Dianne Morales,writein,Raymond J. McGuire,1
Kathryn A. Garcia,Joycelyn Taylor,Eric L. Adams,Aaron S. Foldenauer,Dianne Morales,2
Kathryn A. Garcia,Joycelyn Taylor,Eric L. Adams,Aaron S. Foldenauer,Maya D. Wiley,1
Kathryn A. Garcia,Joycelyn Taylor,Eric L. Adams,Aaron S. Foldenauer,skipped,1
Kathryn A. Garcia,Joycelyn Taylor,Eric L. Adams,Andrew Yang,Aaron S. Foldenauer,1
Kathryn A. Garcia,Joycelyn Taylor,Eric L. Adams,Andrew Yang,Paperboy Love Prince,1
Kathryn A. Garcia,Joycelyn Taylor,Eric L. Adams,Andrew Yang,Raymond J. McGuire,2
Kathryn A. Garcia,Joycelyn Taylor,Eric L. Adams,Andrew Yang,Scott M. Stringer,1
Kathryn A. Garcia,Joycelyn Taylor,Eric L. Adams,Andrew Yang,skipped,2
Kathryn A. Garcia,Joycelyn Taylor,Eric L. Adams,Art Chang,Paperboy Love Prince,1
Kathryn A. Garcia,Joycelyn Taylor,Eric L. Adams,Art Chang,Raymond J. McGuire,1
Kathryn A. Garcia,Joycelyn Taylor,Eric L. Adams,Dianne Morales,Aaron S. Foldenauer,2
Kathryn A. Garcia,Joycelyn Taylor,Eric L. Adams,Dianne Morales,Andrew Yang,1
Kathryn A. Garcia,Joycelyn Taylor,Eric L. Adams,Dianne Morales,Art Chang,1
Kathryn A. Garcia,Joycelyn Taylor,Eric L. Adams,Dianne Morales,Isaac Wright Jr.,1
Kathryn A. Garcia,Joycelyn Taylor,Eric L. Adams,Dianne Morales,Maya D. Wiley,2
Kathryn A. Garcia,Joycelyn Taylor,Eric L. Adams,Dianne Morales,Raymond J. McGuire,1
Kathryn A. Garcia,Joycelyn Taylor,Eric L. Adams,Dianne Morales,Scott M. Stringer,1
Kathryn A. Garcia,Joycelyn Taylor,Eric L. Adams,Dianne Morales,Shaun Donovan,1
Kathryn A. Garcia,Joycelyn Taylor,Eric L. Adams,Isaac Wright Jr.,Dianne Morales,1
Kathryn A. Garcia,Joycelyn Taylor,Eric L. Adams,Maya D. Wiley,Andrew Yang,1
Kathryn A. Garcia,Joycelyn Taylor,Eric L. Adams,Maya D. Wiley,Dianne Morales,5
Kathryn A. Garcia,Joycelyn Taylor,Eric L. Adams,Maya D. Wiley,Raymond J. McGuire,1
Kathryn A. Garcia,Joycelyn Taylor,Eric L. Adams,Maya D. Wiley,Scott M. Stringer,2
Kathryn A. Garcia,Joycelyn Taylor,Eric L. Adams,Maya D. Wiley,skipped,1
Kathryn A. Garcia,Joycelyn Taylor,Eric L. Adams,Paperboy Love Prince,Isaac Wright Jr.,1
Kathryn A. Garcia,Joycelyn Taylor,Eric L. Adams,Raymond J. McGuire,Dianne Morales,2
Kathryn A. Garcia,Joycelyn Taylor,Eric L. Adams,Raymond J. McGuire,Maya D. Wiley,2
Kathryn A. Garcia,Joycelyn Taylor,Eric L. Adams,Raymond J. McGuire,Scott M. Stringer,1
Kathryn A. Garcia,Joycelyn Taylor,Eric L. Adams,Raymond J. McGuire,skipped,1
Kathryn A. Garcia,Joycelyn Taylor,Eric L. Adams,Scott M. Stringer,Isaac Wright Jr.,1
Kathryn A. Garcia,Joycelyn Taylor,Eric L. Adams,Scott M. Stringer,Maya D. Wiley,1
Kathryn A. Garcia,Joycelyn Taylor,Eric L. Adams,Shaun Donovan,Andrew Yang,1
Kathryn A. Garcia,Joycelyn Taylor,Eric L. Adams,Shaun Donovan,Scott M. Stringer,2
Kathryn A. Garcia,Joycelyn Taylor,Eric L. Adams,skipped,skipped,7
Kathryn A. Garcia,Joycelyn Taylor,Isaac Wright Jr.,Andrew Yang,Dianne Morales,1
Kathryn A. Garcia,Joycelyn Taylor,Isaac Wright Jr.,Andrew Yang,Paperboy Love Prince,1
Kathryn A. Garcia,Joycelyn Taylor,Isaac Wright Jr.,Art Chang,Aaron S. Foldenauer,1
Kathryn A. Garcia,Joycelyn Taylor,Isaac Wright Jr.,Art Chang,Dianne Morales,1
Kathryn A. Garcia,Joycelyn Taylor,Isaac Wright Jr.,Art Chang,Raymond J. McGuire,1
Kathryn A. Garcia,Joycelyn Taylor,Isaac Wright Jr.,Dianne Morales,Aaron S. Foldenauer,1
Kathryn A. Garcia,Joycelyn Taylor,Isaac Wright Jr.,Dianne Morales,Art Chang,1
Kathryn A. Garcia,Joycelyn Taylor,Isaac Wright Jr.,Eric L. Adams,Raymond J. McGuire,1
Kathryn A. Garcia,Joycelyn Taylor,Isaac Wright Jr.,Kathryn A. Garcia,Raymond J. McGuire,1
Kathryn A. Garcia,Joycelyn Taylor,Isaac Wright Jr.,Maya D. Wiley,Art Chang,1
Kathryn A. Garcia,Joycelyn Taylor,Isaac Wright Jr.,Paperboy Love Prince,Andrew Yang,1
Kathryn A. Garcia,Joycelyn Taylor,Isaac Wright Jr.,Scott M. Stringer,Aaron S. Foldenauer,2
Kathryn A. Garcia,Joycelyn Taylor,Isaac Wright Jr.,skipped,skipped,2
Kathryn A. Garcia,Joycelyn Taylor,Kathryn A. Garcia,Aaron S. Foldenauer,Dianne Morales,1
Kathryn A. Garcia,Joycelyn Taylor,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,1
Kathryn A. Garcia,Joycelyn Taylor,Kathryn A. Garcia,Maya D. Wiley,Dianne Morales,1
Kathryn A. Garcia,Joycelyn Taylor,Maya D. Wiley,Aaron S. Foldenauer,Dianne Morales,1
Kathryn A. Garcia,Joycelyn Taylor,Maya D. Wiley,Aaron S. Foldenauer,Raymond J. McGuire,1
Kathryn A. Garcia,Joycelyn Taylor,Maya D. Wiley,Aaron S. Foldenauer,Shaun Donovan,2
Kathryn A. Garcia,Joycelyn Taylor,Maya D. Wiley,Andrew Yang,Art Chang,1
Kathryn A. Garcia,Joycelyn Taylor,Maya D. Wiley,Andrew Yang,Dianne Morales,1
Kathryn A. Garcia,Joycelyn Taylor,Maya D. Wiley,Andrew Yang,Eric L. Adams,4
Kathryn A. Garcia,Joycelyn Taylor,Maya D. Wiley,Andrew Yang,Isaac Wright Jr.,1
Kathryn A. Garcia,Joycelyn Taylor,Maya D. Wiley,Andrew Yang,skipped,2
Kathryn A. Garcia,Joycelyn Taylor,Maya D. Wiley,Art Chang,Dianne Morales,2
Kathryn A. Garcia,Joycelyn Taylor,Maya D. Wiley,Art Chang,Eric L. Adams,1
Kathryn A. Garcia,Joycelyn Taylor,Maya D. Wiley,Art Chang,Paperboy Love Prince,2
Kathryn A. Garcia,Joycelyn Taylor,Maya D. Wiley,Art Chang,Raymond J. McGuire,1
Kathryn A. Garcia,Joycelyn Taylor,Maya D. Wiley,Art Chang,Scott M. Stringer,1
Kathryn A. Garcia,Joycelyn Taylor,Maya D. Wiley,Dianne Morales,Aaron S. Foldenauer,4
Kathryn A. Garcia,Joycelyn Taylor,Maya D. Wiley,Dianne Morales,Andrew Yang,6
Kathryn A. Garcia,Joycelyn Taylor,Maya D. Wiley,Dianne Morales,Art Chang,5
Kathryn A. Garcia,Joycelyn Taylor,Maya D. Wiley,Dianne Morales,Eric L. Adams,12
Kathryn A. Garcia,Joycelyn Taylor,Maya D. Wiley,Dianne Morales,Isaac Wright Jr.,5
Kathryn A. Garcia,Joycelyn Taylor,Maya D. Wiley,Dianne Morales,Paperboy Love Prince,6
Kathryn A. Garcia,Joycelyn Taylor,Maya D. Wiley,Dianne Morales,Scott M. Stringer,8
Kathryn A. Garcia,Joycelyn Taylor,Maya D. Wiley,Dianne Morales,Shaun Donovan,3
Kathryn A. Garcia,Joycelyn Taylor,Maya D. Wiley,Dianne Morales,skipped,7
Kathryn A. Garcia,Joycelyn Taylor,Maya D. Wiley,Eric L. Adams,Andrew Yang,4
Kathryn A. Garcia,Joycelyn Taylor,Maya D. Wiley,Eric L. Adams,Dianne Morales,2
Kathryn A. Garcia,Joycelyn Taylor,Maya D. Wiley,Eric L. Adams,Paperboy Love Prince,1
Kathryn A. Garcia,Joycelyn Taylor,Maya D. Wiley,Eric L. Adams,Raymond J. McGuire,2
Kathryn A. Garcia,Joycelyn Taylor,Maya D. Wiley,Eric L. Adams,Scott M. Stringer,1
Kathryn A. Garcia,Joycelyn Taylor,Maya D. Wiley,Eric L. Adams,Shaun Donovan,1
Kathryn A. Garcia,Joycelyn Taylor,Maya D. Wiley,Eric L. Adams,skipped,2
Kathryn A. Garcia,Joycelyn Taylor,Maya D. Wiley,Isaac Wright Jr.,Andrew Yang,1
Kathryn A. Garcia,Joycelyn Taylor,Maya D. Wiley,Isaac Wright Jr.,Art Chang,1
Kathryn A. Garcia,Joycelyn Taylor,Maya D. Wiley,Isaac Wright Jr.,Eric L. Adams,1
Kathryn A. Garcia,Joycelyn Taylor,Maya D. Wiley,Isaac Wright Jr.,Scott M. Stringer,1
Kathryn A. Garcia,Joycelyn Taylor,Maya D. Wiley,Joycelyn Taylor,Eric L. Adams,1
Kathryn A. Garcia,Joycelyn Taylor,Maya D. Wiley,Paperboy Love Prince,Dianne Morales,1
Kathryn A. Garcia,Joycelyn Taylor,Maya D. Wiley,Paperboy Love Prince,Isaac Wright Jr.,2
Kathryn A. Garcia,Joycelyn Taylor,Maya D. Wiley,Raymond J. McGuire,Aaron S. Foldenauer,1
Kathryn A. Garcia,Joycelyn Taylor,Maya D. Wiley,Raymond J. McGuire,Andrew Yang,3
Kathryn A. Garcia,Joycelyn Taylor,Maya D. Wiley,Scott M. Stringer,Andrew Yang,2
Kathryn A. Garcia,Joycelyn Taylor,Maya D. Wiley,Scott M. Stringer,Art Chang,1
Kathryn A. Garcia,Joycelyn Taylor,Maya D. Wiley,Scott M. Stringer,Dianne Morales,1
Kathryn A. Garcia,Joycelyn Taylor,Maya D. Wiley,Scott M. Stringer,Eric L. Adams,1
Kathryn A. Garcia,Joycelyn Taylor,Maya D. Wiley,Scott M. Stringer,Shaun Donovan,2
Kathryn A. Garcia,Joycelyn Taylor,Maya D. Wiley,Shaun Donovan,Aaron S. Foldenauer,1
Kathryn A. Garcia,Joycelyn Taylor,Maya D. Wiley,Shaun Donovan,Andrew Yang,2
Kathryn A. Garcia,Joycelyn Taylor,Maya D. Wiley,Shaun Donovan,Dianne Morales,2
Kathryn A. Garcia,Joycelyn Taylor,Maya D. Wiley,Shaun Donovan,Eric L. Adams,3
Kathryn A. Garcia,Joycelyn Taylor,Maya D. Wiley,Shaun Donovan,Isaac Wright Jr.,1
Kathryn A. Garcia,Joycelyn Taylor,Maya D. Wiley,Shaun Donovan,Paperboy Love Prince,1
Kathryn A. Garcia,Joycelyn Taylor,Maya D. Wiley,Shaun Donovan,Scott M. Stringer,2
Kathryn A. Garcia,Joycelyn Taylor,Maya D. Wiley,Shaun Donovan,skipped,1
Kathryn A. Garcia,Joycelyn Taylor,Maya D. Wiley,overvote,skipped,1
Kathryn A. Garcia,Joycelyn Taylor,Maya D. Wiley,skipped,Dianne Morales,1
Kathryn A. Garcia,Joycelyn Taylor,Maya D. Wiley,skipped,Eric L. Adams,2
Kathryn A. Garcia,Joycelyn Taylor,Maya D. Wiley,skipped,overvote,1
Kathryn A. Garcia,Joycelyn Taylor,Maya D. Wiley,skipped,skipped,11
Kathryn A. Garcia,Joycelyn Taylor,Paperboy Love Prince,Aaron S. Foldenauer,Dianne Morales,1
Kathryn A. Garcia,Joycelyn Taylor,Paperboy Love Prince,Aaron S. Foldenauer,Maya D. Wiley,1
Kathryn A. Garcia,Joycelyn Taylor,Paperboy Love Prince,Art Chang,Isaac Wright Jr.,1
Kathryn A. Garcia,Joycelyn Taylor,Paperboy Love Prince,Dianne Morales,Maya D. Wiley,1
Kathryn A. Garcia,Joycelyn Taylor,Paperboy Love Prince,Dianne Morales,Scott M. Stringer,1
Kathryn A. Garcia,Joycelyn Taylor,Paperboy Love Prince,Dianne Morales,Shaun Donovan,2
Kathryn A. Garcia,Joycelyn Taylor,Paperboy Love Prince,Dianne Morales,skipped,1
Kathryn A. Garcia,Joycelyn Taylor,Paperboy Love Prince,Maya D. Wiley,Dianne Morales,1
Kathryn A. Garcia,Joycelyn Taylor,Paperboy Love Prince,Shaun Donovan,Maya D. Wiley,1
Kathryn A. Garcia,Joycelyn Taylor,Paperboy Love Prince,skipped,skipped,4
Kathryn A. Garcia,Joycelyn Taylor,Raymond J. McGuire,Aaron S. Foldenauer,Shaun Donovan,1
Kathryn A. Garcia,Joycelyn Taylor,Raymond J. McGuire,Andrew Yang,Eric L. Adams,3
Kathryn A. Garcia,Joycelyn Taylor,Raymond J. McGuire,Andrew Yang,Paperboy Love Prince,1
Kathryn A. Garcia,Joycelyn Taylor,Raymond J. McGuire,Art Chang,Dianne Morales,1
Kathryn A. Garcia,Joycelyn Taylor,Raymond J. McGuire,Dianne Morales,Andrew Yang,2
Kathryn A. Garcia,Joycelyn Taylor,Raymond J. McGuire,Dianne Morales,Art Chang,1
Kathryn A. Garcia,Joycelyn Taylor,Raymond J. McGuire,Dianne Morales,Eric L. Adams,2
Kathryn A. Garcia,Joycelyn Taylor,Raymond J. McGuire,Dianne Morales,Isaac Wright Jr.,2
Kathryn A. Garcia,Joycelyn Taylor,Raymond J. McGuire,Dianne Morales,Scott M. Stringer,1
Kathryn A. Garcia,Joycelyn Taylor,Raymond J. McGuire,Dianne Morales,Shaun Donovan,2
Kathryn A. Garcia,Joycelyn Taylor,Raymond J. McGuire,Dianne Morales,skipped,1
Kathryn A. Garcia,Joycelyn Taylor,Raymond J. McGuire,Eric L. Adams,Aaron S. Foldenauer,1
Kathryn A. Garcia,Joycelyn Taylor,Raymond J. McGuire,Eric L. Adams,Dianne Morales,1
Kathryn A. Garcia,Joycelyn Taylor,Raymond J. McGuire,Eric L. Adams,Maya D. Wiley,1
Kathryn A. Garcia,Joycelyn Taylor,Raymond J. McGuire,Eric L. Adams,skipped,2
Kathryn A. Garcia,Joycelyn Taylor,Raymond J. McGuire,Isaac Wright Jr.,Andrew Yang,1
Kathryn A. Garcia,Joycelyn Taylor,Raymond J. McGuire,Isaac Wright Jr.,Shaun Donovan,1
Kathryn A. Garcia,Joycelyn Taylor,Raymond J. McGuire,Maya D. Wiley,Aaron S. Foldenauer,2
Kathryn A. Garcia,Joycelyn Taylor,Raymond J. McGuire,Maya D. Wiley,Eric L. Adams,1
Kathryn A. Garcia,Joycelyn Taylor,Raymond J. McGuire,Maya D. Wiley,Shaun Donovan,1
Kathryn A. Garcia,Joycelyn Taylor,Raymond J. McGuire,Scott M. Stringer,Andrew Yang,1
Kathryn A. Garcia,Joycelyn Taylor,Raymond J. McGuire,Scott M. Stringer,Isaac Wright Jr.,1
