Contest Id,Tabulator Id,Batch Id,Record Id,Precinct,Precinct Portion,rank1,rank2,rank3,rank4,rank5
,2,4,21,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,4,22,,1,Elizabeth Warren,Bernie Sanders,skipped,skipped,skipped
,2,4,23,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,4,24,,1,Bernie Sanders,Bernie Sanders,Bernie Sanders,Bernie Sanders,Bernie Sanders
,2,4,25,,1,Elizabeth Warren,Joseph R. Biden,Bernie Sanders,skipped,skipped
,2,4,26,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,4,27,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,4,28,,1,Bernie Sanders,Elizabeth Warren,skipped,skipped,skipped
,2,4,29,,1,Joseph R. Biden,Tom Steyer,skipped,skipped,skipped
,2,4,30,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,4,31,,1,Elizabeth Warren,Amy Klobuchar,Pete Buttigieg,Joseph R. Biden,skipped
,2,4,32,,1,Bernie Sanders,Elizabeth Warren,Joseph R. Biden,Amy Klobuchar,Pete Buttigieg
,2,4,33,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,4,34,,1,Joseph R. Biden,Michael R. Bloomberg,Elizabeth Warren,skipped,skipped
,2,4,35,,1,Bernie Sanders,Elizabeth Warren,Undeclared,Undeclared,Undeclared
,2,4,36,,1,Bernie Sanders,Elizabeth Warren,Undeclared,Undeclared,Undeclared
,2,4,37,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,4,38,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,4,39,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,4,40,,1,Joseph R. Biden,Michael R. Bloomberg,Elizabeth Warren,skipped,skipped
,2,4,41,,1,Bernie Sanders,Undeclared,Undeclared,Undeclared,Undeclared
,2,4,42,,1,Joseph R. Biden,Bernie Sanders,Elizabeth Warren,Tulsi Gabbard,Amy Klobuchar
,2,4,43,,1,Bernie Sanders,Elizabeth Warren,skipped,skipped,skipped
,2,4,44,,1,Joseph R. Biden,Elizabeth Warren,Bernie Sanders,Amy Klobuchar,Pete Buttigieg
,2,4,45,,1,Bernie Sanders,Bernie Sanders,Bernie Sanders,Bernie Sanders,Bernie Sanders
,2,4,46,,1,Bernie Sanders,Elizabeth Warren,Tulsi Gabbard,skipped,skipped
,2,4,47,,1,Bernie Sanders,Tulsi Gabbard,Elizabeth Warren,skipped,skipped
,2,4,48,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,4,49,,1,Bernie Sanders,Joseph R. Biden,Elizabeth Warren,skipped,skipped
,2,4,50,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,4,51,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,4,52,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,4,53,,1,Joseph R. Biden,Bernie Sanders,Amy Klobuchar,Elizabeth Warren,Pete Buttigieg
,2,4,54,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,4,55,,1,Bernie Sanders,Undeclared,skipped,skipped,skipped
,2,4,56,,1,Bernie Sanders,Tulsi Gabbard,Pete Buttigieg,Elizabeth Warren,Amy Klobuchar
,2,4,57,,1,Joseph R. Biden,Bernie Sanders,Elizabeth Warren,Amy Klobuchar,Pete Buttigieg
,2,4,58,,1,Joseph R. Biden,Elizabeth Warren,Michael R. Bloomberg,Amy Klobuchar,Bernie Sanders
,2,4,59,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,4,60,,1,Joseph R. Biden,Bernie Sanders,Amy Klobuchar,Pete Buttigieg,Elizabeth Warren
,2,4,61,,1,Joseph R. Biden,Amy Klobuchar,Bernie Sanders,skipped,skipped
,2,4,62,,1,Bernie Sanders,Bernie Sanders,Bernie Sanders,Bernie Sanders,Bernie Sanders
,2,4,63,,1,Bernie Sanders,Undeclared,Tulsi Gabbard,skipped,skipped
,2,4,64,,1,Joseph R. Biden,Elizabeth Warren,Amy Klobuchar,Bernie Sanders,Tom Steyer
,2,4,65,,1,Joseph R. Biden,Pete Buttigieg,Elizabeth Warren,Amy Klobuchar,Tulsi Gabbard
,2,4,66,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,4,67,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,4,68,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,4,69,,1,Bernie Sanders,Elizabeth Warren,Pete Buttigieg,Tom Steyer,Joseph R. Biden
,2,4,70,,1,Joseph R. Biden,Michael R. Bloomberg,Pete Buttigieg,Amy Klobuchar,Elizabeth Warren
,2,4,71,,1,Joseph R. Biden,Michael R. Bloomberg,Pete Buttigieg,Amy Klobuchar,Elizabeth Warren
,2,4,72,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,4,73,,1,Bernie Sanders,Elizabeth Warren,skipped,skipped,skipped
,2,4,74,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,4,75,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,4,76,,1,Bernie Sanders,Tom Steyer,skipped,skipped,skipped
,2,4,77,,1,Bernie Sanders,Amy Klobuchar,skipped,skipped,skipped
,2,4,78,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,4,79,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,4,80,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,4,81,,1,Bernie Sanders,Pete Buttigieg,Elizabeth Warren,Joseph R. Biden,skipped
,2,4,82,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,4,83,,1,Bernie Sanders,Joseph R. Biden,Pete Buttigieg,Tulsi Gabbard,Elizabeth Warren
,2,4,84,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,4,85,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,4,86,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,4,87,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,4,88,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,4,89,,1,Joseph R. Biden,Elizabeth Warren,Pete Buttigieg,Amy Klobuchar,Pete Buttigieg
,2,4,90,,1,Bernie Sanders,Elizabeth Warren,Joseph R. Biden,Amy Klobuchar,Tulsi Gabbard
,2,4,91,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,4,92,,1,Elizabeth Warren,Joseph R. Biden,skipped,skipped,skipped
,2,4,93,,1,Joseph R. Biden,Elizabeth Warren,Pete Buttigieg,Amy Klobuchar,Tom Steyer
,2,4,94,,1,Joseph R. Biden,Bernie Sanders,Elizabeth Warren,skipped,skipped
,2,4,95,,1,Joseph R. Biden,Pete Buttigieg,Amy Klobuchar,Elizabeth Warren,Michael R. Bloomberg
,2,4,96,,1,Joseph R. Biden,Elizabeth Warren,Bernie Sanders,skipped,skipped
,2,4,97,,1,Bernie Sanders,Joseph R. Biden,Pete Buttigieg,Elizabeth Warren,Tulsi Gabbard
,2,4,98,,1,Joseph R. Biden,Amy Klobuchar,Pete Buttigieg,skipped,skipped
,2,4,99,,1,Elizabeth Warren,Bernie Sanders,Joseph R. Biden,Tom Steyer,Pete Buttigieg
,2,4,100,,1,Bernie Sanders,Joseph R. Biden,Undeclared,Undeclared,Undeclared
,2,5,1,,1,Bernie Sanders,Tulsi Gabbard,skipped,skipped,skipped
,2,5,2,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,5,3,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,5,4,,1,Bernie Sanders,Bernie Sanders,Bernie Sanders,Bernie Sanders,Bernie Sanders
,2,5,5,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,5,6,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,5,7,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,5,8,,1,Elizabeth Warren,Bernie Sanders,skipped,skipped,skipped
,2,5,9,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,5,10,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,5,11,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,5,12,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,5,13,,1,Bernie Sanders,Elizabeth Warren,Pete Buttigieg,Amy Klobuchar,Joseph R. Biden
,2,5,14,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,5,15,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,5,16,,1,Joseph R. Biden,Tom Steyer,Elizabeth Warren,skipped,skipped
,2,5,17,,1,Joseph R. Biden,Amy Klobuchar,Elizabeth Warren,Pete Buttigieg,Tom Steyer
,2,5,18,,1,Joseph R. Biden,Amy Klobuchar,Bernie Sanders,Elizabeth Warren,Michael R. Bloomberg
,2,5,19,,1,Bernie Sanders,Joseph R. Biden,Elizabeth Warren,Pete Buttigieg,Tom Steyer
,2,5,20,,1,Bernie Sanders,Elizabeth Warren,skipped,skipped,skipped
,2,5,21,,1,Bernie Sanders,Undeclared,Tulsi Gabbard,Pete Buttigieg,Elizabeth Warren
,2,5,22,,1,Bernie Sanders,Elizabeth Warren,skipped,skipped,skipped
,2,5,23,,1,Bernie Sanders,Joseph R. Biden,Elizabeth Warren,Pete Buttigieg,Amy Klobuchar
,2,5,24,,1,Joseph R. Biden,Bernie Sanders,Elizabeth Warren,skipped,skipped
,2,5,25,,1,Pete Buttigieg,Elizabeth Warren,Joseph R. Biden,skipped,skipped
,2,5,26,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,5,27,,1,Elizabeth Warren,Bernie Sanders,Joseph R. Biden,skipped,skipped
,2,5,28,,1,Bernie Sanders,Amy Klobuchar,Elizabeth Warren,Tulsi Gabbard,Joseph R. Biden
,2,5,29,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,5,30,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,5,31,,1,Joseph R. Biden,Elizabeth Warren,skipped,skipped,skipped
,2,5,32,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,5,33,,1,Bernie Sanders,Joseph R. Biden,Elizabeth Warren,Pete Buttigieg,Michael R. Bloomberg
,2,5,34,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,5,36,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,5,37,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,5,38,,1,Joseph R. Biden,Pete Buttigieg,Elizabeth Warren,Amy Klobuchar,Bernie Sanders
,2,5,39,,1,Bernie Sanders,Undeclared,skipped,skipped,skipped
,2,5,40,,1,Bernie Sanders,Elizabeth Warren,Tulsi Gabbard,Amy Klobuchar,Tom Steyer
,2,5,41,,1,Joseph R. Biden,Amy Klobuchar,skipped,skipped,skipped
,2,5,42,,1,Bernie Sanders,Elizabeth Warren,Joseph R. Biden,skipped,skipped
,2,5,43,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,5,44,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,5,45,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,5,46,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,5,47,,1,Bernie Sanders,Elizabeth Warren,Joseph R. Biden,skipped,skipped
,2,5,48,,1,Bernie Sanders,Elizabeth Warren,Joseph R. Biden,Pete Buttigieg,Amy Klobuchar
,2,5,50,,1,Bernie Sanders,Tulsi Gabbard,skipped,skipped,skipped
,2,5,51,,1,Bernie Sanders,Tulsi Gabbard,Elizabeth Warren,skipped,skipped
,2,5,52,,1,Bernie Sanders,Tulsi Gabbard,Elizabeth Warren,skipped,skipped
,2,5,53,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,5,54,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,5,55,,1,Bernie Sanders,Elizabeth Warren,skipped,skipped,skipped
,2,5,56,,1,Joseph R. Biden,Elizabeth Warren,Bernie Sanders,Michael R. Bloomberg,skipped
,2,5,57,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,5,58,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,5,59,,1,Bernie Sanders,Elizabeth Warren,Joseph R. Biden,skipped,skipped
,2,5,60,,1,Bernie Sanders,Michael R. Bloomberg,Tom Steyer,Bernie Sanders,Tulsi Gabbard
,2,5,61,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,5,62,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,5,63,,1,Bernie Sanders,Pete Buttigieg,Michael R. Bloomberg,Tom Steyer,Amy Klobuchar
,2,5,64,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,5,65,,1,Bernie Sanders,Undeclared,Undeclared,Undeclared,Undeclared
,2,5,66,,1,Bernie Sanders,Joseph R. Biden,Elizabeth Warren,Amy Klobuchar,Tulsi Gabbard
,2,5,67,,1,Bernie Sanders,Elizabeth Warren,Pete Buttigieg,skipped,skipped
,2,5,68,,1,Bernie Sanders,Elizabeth Warren,skipped,skipped,skipped
,2,5,69,,1,Bernie Sanders,Bernie Sanders,Bernie Sanders,Bernie Sanders,Bernie Sanders
,2,5,70,,1,Bernie Sanders,Elizabeth Warren,Undeclared,Undeclared,Undeclared
,2,5,71,,1,Bernie Sanders,Amy Klobuchar,Joseph R. Biden,skipped,skipped
,2,5,72,,1,Joseph R. Biden,Bernie Sanders,Elizabeth Warren,Michael R. Bloomberg,Pete Buttigieg
,2,5,73,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,5,74,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,5,75,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,5,76,,1,Bernie Sanders,Bernie Sanders,Bernie Sanders,Bernie Sanders,Bernie Sanders
,2,5,77,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,5,35,,1,Bernie Sanders,Elizabeth Warren,skipped,Joseph R. Biden,skipped
,2,5,49,,1,Bernie Sanders,Joseph R. Biden,Elizabeth Warren,Pete Buttigieg,skipped
,2,6,1,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,6,2,,1,Joseph R. Biden,Pete Buttigieg,Michael R. Bloomberg,Bernie Sanders,Amy Klobuchar
,2,6,3,,1,Joseph R. Biden,Tom Steyer,skipped,skipped,skipped
,2,6,4,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,6,5,,1,Bernie Sanders,Elizabeth Warren,Pete Buttigieg,skipped,skipped
,2,6,6,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,6,7,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,6,8,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,6,9,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,6,10,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,6,11,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,6,12,,1,Bernie Sanders,Bernie Sanders,Elizabeth Warren,Pete Buttigieg,Undeclared
,2,6,13,,1,Bernie Sanders,Elizabeth Warren,skipped,skipped,skipped
,2,6,14,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,6,15,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,6,16,,1,Bernie Sanders,Elizabeth Warren,Joseph R. Biden,skipped,skipped
,2,6,17,,1,Bernie Sanders,Joseph R. Biden,Tulsi Gabbard,skipped,skipped
,2,6,18,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,6,19,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,6,20,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,6,21,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,6,22,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,6,23,,1,Joseph R. Biden,Amy Klobuchar,Tom Steyer,Pete Buttigieg,Elizabeth Warren
,2,6,24,,1,Joseph R. Biden,Tom Steyer,Amy Klobuchar,Elizabeth Warren,skipped
,2,6,25,,1,Joseph R. Biden,Tom Steyer,Bernie Sanders,Elizabeth Warren,Michael R. Bloomberg
,2,6,26,,1,Joseph R. Biden,Bernie Sanders,Tom Steyer,Michael R. Bloomberg,Pete Buttigieg
,2,6,27,,1,Joseph R. Biden,Bernie Sanders,Tom Steyer,skipped,skipped
,2,6,28,,1,Bernie Sanders,Joseph R. Biden,Elizabeth Warren,Michael R. Bloomberg,Tom Steyer
,2,6,29,,1,Bernie Sanders,Tulsi Gabbard,Joseph R. Biden,Pete Buttigieg,Elizabeth Warren
,2,6,30,,1,Bernie Sanders,Elizabeth Warren,skipped,skipped,skipped
,2,6,31,,1,Bernie Sanders,Elizabeth Warren,Pete Buttigieg,skipped,skipped
,2,6,32,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,6,33,,1,Joseph R. Biden,Amy Klobuchar,Pete Buttigieg,Elizabeth Warren,Bernie Sanders
,2,6,34,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,6,35,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,6,36,,1,Pete Buttigieg,Joseph R. Biden,skipped,skipped,skipped
,2,6,37,,1,Elizabeth Warren,Amy Klobuchar,Joseph R. Biden,Tulsi Gabbard,Bernie Sanders
,2,6,38,,1,Joseph R. Biden,Elizabeth Warren,Michael R. Bloomberg,skipped,skipped
,2,6,39,,1,Bernie Sanders,Elizabeth Warren,Joseph R. Biden,Tulsi Gabbard,Pete Buttigieg
,2,6,40,,1,Bernie Sanders,Joseph R. Biden,Elizabeth Warren,Amy Klobuchar,Joseph R. Biden
,2,6,41,,1,Bernie Sanders,Tulsi Gabbard,skipped,skipped,skipped
,2,6,42,,1,Amy Klobuchar,Tulsi Gabbard,Elizabeth Warren,Pete Buttigieg,Tom Steyer
,2,6,43,,1,Bernie Sanders,Tulsi Gabbard,Elizabeth Warren,skipped,skipped
,2,6,44,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,6,45,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,6,46,,1,Joseph R. Biden,Amy Klobuchar,Elizabeth Warren,Tulsi Gabbard,Bernie Sanders
,2,6,47,,1,Joseph R. Biden,Bernie Sanders,Amy Klobuchar,Tulsi Gabbard,Pete Buttigieg
,2,6,48,,1,Bernie Sanders,Joseph R. Biden,Elizabeth Warren,skipped,skipped
,2,6,49,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,6,50,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,6,51,,1,Bernie Sanders,Joseph R. Biden,Pete Buttigieg,Amy Klobuchar,Elizabeth Warren
,2,6,52,,1,Joseph R. Biden,Amy Klobuchar,Elizabeth Warren,Bernie Sanders,Pete Buttigieg
,2,6,53,,1,Joseph R. Biden,Bernie Sanders,Elizabeth Warren,skipped,skipped
,2,6,54,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,6,55,,1,Bernie Sanders,Tom Steyer,Joseph R. Biden,skipped,skipped
,2,6,56,,1,Joseph R. Biden,Bernie Sanders,Pete Buttigieg,Elizabeth Warren,Amy Klobuchar
,2,6,57,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,6,58,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,6,59,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,6,60,,1,Joseph R. Biden,Bernie Sanders,Elizabeth Warren,Tom Steyer,skipped
,2,6,61,,1,Joseph R. Biden,Joseph R. Biden,skipped,skipped,skipped
,2,6,62,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,6,63,,1,Joseph R. Biden,Bernie Sanders,Elizabeth Warren,skipped,skipped
,2,6,65,,1,Pete Buttigieg,Joseph R. Biden,Amy Klobuchar,skipped,skipped
,2,6,66,,1,Bernie Sanders,Elizabeth Warren,Joseph R. Biden,skipped,skipped
,2,6,67,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,6,68,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,6,69,,1,Joseph R. Biden,Bernie Sanders,Elizabeth Warren,Pete Buttigieg,Amy Klobuchar
,2,6,70,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,6,71,,1,Joseph R. Biden,Elizabeth Warren,Pete Buttigieg,Bernie Sanders,skipped
,2,6,72,,1,Bernie Sanders,Tulsi Gabbard,Joseph R. Biden,skipped,skipped
,2,6,73,,1,Joseph R. Biden,Bernie Sanders,Elizabeth Warren,Pete Buttigieg,skipped
,2,6,74,,1,Joseph R. Biden,Bernie Sanders,Elizabeth Warren,skipped,skipped
,2,6,75,,1,Bernie Sanders,Elizabeth Warren,Joseph R. Biden,skipped,skipped
,2,6,76,,1,Joseph R. Biden,Tom Steyer,Pete Buttigieg,skipped,skipped
,2,6,77,,1,Bernie Sanders,Elizabeth Warren,Amy Klobuchar,Joseph R. Biden,Pete Buttigieg
,2,6,78,,1,Joseph R. Biden,Bernie Sanders,Tulsi Gabbard,Elizabeth Warren,Pete Buttigieg
,2,6,79,,1,Joseph R. Biden,Michael R. Bloomberg,Tom Steyer,Pete Buttigieg,Amy Klobuchar
,2,6,80,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,6,81,,1,Joseph R. Biden,Bernie Sanders,Elizabeth Warren,Michael R. Bloomberg,Amy Klobuchar
,2,6,82,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,6,83,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,6,84,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,6,85,,1,Elizabeth Warren,Joseph R. Biden,Amy Klobuchar,Pete Buttigieg,Michael R. Bloomberg
,2,6,86,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,6,87,,1,Elizabeth Warren,Joseph R. Biden,Amy Klobuchar,Pete Buttigieg,Tom Steyer
,2,6,88,,1,Bernie Sanders,Joseph R. Biden,Amy Klobuchar,Elizabeth Warren,Tulsi Gabbard
,2,6,89,,1,Elizabeth Warren,Amy Klobuchar,Joseph R. Biden,Pete Buttigieg,Tulsi Gabbard
,2,6,90,,1,Joseph R. Biden,Elizabeth Warren,Amy Klobuchar,Bernie Sanders,skipped
,2,6,91,,1,Elizabeth Warren,Amy Klobuchar,Joseph R. Biden,Bernie Sanders,Pete Buttigieg
,2,6,92,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,6,93,,1,Joseph R. Biden,Pete Buttigieg,Tom Steyer,Michael R. Bloomberg,Elizabeth Warren
,2,6,94,,1,Joseph R. Biden,Bernie Sanders,Elizabeth Warren,Amy Klobuchar,Michael R. Bloomberg
,2,6,95,,1,Bernie Sanders,Elizabeth Warren,Joseph R. Biden,Amy Klobuchar,Tulsi Gabbard
,2,6,96,,1,Joseph R. Biden,Pete Buttigieg,Amy Klobuchar,Elizabeth Warren,Bernie Sanders
,2,6,97,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,6,98,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,6,100,,1,Joseph R. Biden,Pete Buttigieg,Amy Klobuchar,Elizabeth Warren,Michael R. Bloomberg
,2,6,64,,1,Bernie Sanders,Amy Klobuchar,Tom Steyer,Tulsi Gabbard,Joseph R. Biden
,2,6,99,,1,skipped,skipped,skipped,skipped,skipped
,2,7,1,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,7,2,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,7,3,,1,Elizabeth Warren,Bernie Sanders,Joseph R. Biden,Amy Klobuchar,Pete Buttigieg
,2,7,4,,1,Bernie Sanders,Elizabeth Warren,Tulsi Gabbard,Undeclared,Undeclared
,2,7,5,,1,Michael R. Bloomberg,Joseph R. Biden,skipped,skipped,skipped
,2,7,6,,1,Joseph R. Biden,Bernie Sanders,Tom Steyer,Tulsi Gabbard,Michael R. Bloomberg
,2,7,7,,1,Elizabeth Warren,Joseph R. Biden,Bernie Sanders,skipped,skipped
,2,7,8,,1,Joseph R. Biden,Bernie Sanders,Elizabeth Warren,Michael R. Bloomberg,Amy Klobuchar
,2,7,9,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,7,10,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,7,11,,1,Bernie Sanders,Joseph R. Biden,Tom Steyer,Elizabeth Warren,Pete Buttigieg
,2,7,13,,1,Joseph R. Biden,Bernie Sanders,Elizabeth Warren,Undeclared,Undeclared
,2,7,14,,1,Joseph R. Biden,Tom Steyer,skipped,skipped,skipped
,2,7,15,,1,Bernie Sanders,Undeclared,Elizabeth Warren,Joseph R. Biden,skipped
,2,7,16,,1,Bernie Sanders,Joseph R. Biden,Elizabeth Warren,skipped,skipped
,2,7,17,,1,Amy Klobuchar,Pete Buttigieg,Joseph R. Biden,Elizabeth Warren,Undeclared
,2,7,18,,1,Bernie Sanders,Joseph R. Biden,Elizabeth Warren,skipped,skipped
,2,7,19,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,7,20,,1,Joseph R. Biden,Pete Buttigieg,Amy Klobuchar,Elizabeth Warren,Bernie Sanders
,2,7,21,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,7,22,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,7,23,,1,Joseph R. Biden,Bernie Sanders,Amy Klobuchar,Michael R. Bloomberg,Pete Buttigieg
,2,7,24,,1,Bernie Sanders,Tulsi Gabbard,Elizabeth Warren,Amy Klobuchar,Joseph R. Biden
,2,7,25,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,7,26,,1,Elizabeth Warren,Bernie Sanders,Joseph R. Biden,Amy Klobuchar,Pete Buttigieg
,2,7,27,,1,Joseph R. Biden,Bernie Sanders,Elizabeth Warren,Pete Buttigieg,skipped
,2,7,28,,1,Bernie Sanders,Elizabeth Warren,Joseph R. Biden,Amy Klobuchar,Pete Buttigieg
,2,7,29,,1,Bernie Sanders,Joseph R. Biden,Elizabeth Warren,Amy Klobuchar,Pete Buttigieg
,2,7,30,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,7,31,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,7,32,,1,Bernie Sanders,Tulsi Gabbard,Elizabeth Warren,Undeclared,Joseph R. Biden
,2,7,33,,1,Michael R. Bloomberg,Tom Steyer,Joseph R. Biden,Tulsi Gabbard,Pete Buttigieg
,2,7,34,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,7,35,,1,Elizabeth Warren,Bernie Sanders,Joseph R. Biden,Pete Buttigieg,Amy Klobuchar
,2,7,36,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,7,37,,1,Joseph R. Biden,Michael R. Bloomberg,Elizabeth Warren,Amy Klobuchar,Bernie Sanders
,2,7,38,,1,Elizabeth Warren,Bernie Sanders,Amy Klobuchar,Joseph R. Biden,Pete Buttigieg
,2,7,40,,1,Elizabeth Warren,Joseph R. Biden,Bernie Sanders,Pete Buttigieg,Amy Klobuchar
